time, delta, omega,  eq_t, eq_s,  ed_s, 	theta_bus1,  theta_bus3,  V_Bus1,  V_Bus3,  vf,  pm,  p, q 
 3.69500, 0.87091, 1.00255, 0.90732, 0.88689, 0.51837, 0.23243, 0.00000, 1.02190, 1.00000, 1.50719, 0.54054, 0.47323, 0.01582  
 3.69600, 0.87187, 1.00256, 0.90734, 0.88686, 0.51879, 0.23285, 0.00000, 1.02200, 1.00000, 1.50719, 0.54054, 0.47415, 0.01610  
 3.69700, 0.87284, 1.00257, 0.90736, 0.88682, 0.51921, 0.23327, 0.00000, 1.02211, 1.00000, 1.50719, 0.54054, 0.47507, 0.01639  
 3.69800, 0.87381, 1.00257, 0.90738, 0.88679, 0.51963, 0.23369, 0.00000, 1.02221, 1.00000, 1.50719, 0.54054, 0.47599, 0.01668  
 3.69900, 0.87478, 1.00258, 0.90740, 0.88675, 0.52005, 0.23411, 0.00000, 1.02232, 1.00000, 1.50719, 0.54054, 0.47692, 0.01697  
 3.70000, 0.87576, 1.00259, 0.90742, 0.88672, 0.52048, 0.23453, 0.00000, 1.02242, 1.00000, 1.50719, 0.54054, 0.47785, 0.01726  
 3.70100, 0.87673, 1.00260, 0.90744, 0.88668, 0.52090, 0.23496, 0.00000, 1.02253, 1.00000, 1.50719, 0.54054, 0.47878, 0.01756  
 3.70200, 0.87772, 1.00261, 0.90746, 0.88664, 0.52133, 0.23539, 0.00000, 1.02263, 1.00000, 1.50719, 0.54054, 0.47971, 0.01785  
 3.70300, 0.87870, 1.00262, 0.90748, 0.88661, 0.52176, 0.23581, 0.00000, 1.02274, 1.00000, 1.50719, 0.54054, 0.48065, 0.01814  
 3.70400, 0.87969, 1.00262, 0.90749, 0.88657, 0.52219, 0.23624, 0.00000, 1.02285, 1.00000, 1.50719, 0.54054, 0.48159, 0.01844  
 3.70500, 0.88068, 1.00263, 0.90751, 0.88653, 0.52263, 0.23667, 0.00000, 1.02295, 1.00000, 1.50719, 0.54054, 0.48254, 0.01874  
 3.70600, 0.88167, 1.00264, 0.90753, 0.88649, 0.52306, 0.23710, 0.00000, 1.02306, 1.00000, 1.50719, 0.54054, 0.48348, 0.01904  
 3.70700, 0.88267, 1.00265, 0.90755, 0.88645, 0.52350, 0.23754, 0.00000, 1.02317, 1.00000, 1.50719, 0.54054, 0.48443, 0.01934  
 3.70800, 0.88367, 1.00265, 0.90757, 0.88641, 0.52394, 0.23797, 0.00000, 1.02327, 1.00000, 1.50719, 0.54054, 0.48538, 0.01964  
 3.70900, 0.88467, 1.00266, 0.90759, 0.88637, 0.52438, 0.23841, 0.00000, 1.02338, 1.00000, 1.50719, 0.54054, 0.48634, 0.01994  
 3.71000, 0.88568, 1.00267, 0.90760, 0.88633, 0.52482, 0.23884, 0.00000, 1.02349, 1.00000, 1.50719, 0.54054, 0.48729, 0.02024  
 3.71100, 0.88668, 1.00268, 0.90762, 0.88629, 0.52526, 0.23928, 0.00000, 1.02360, 1.00000, 1.50719, 0.54054, 0.48825, 0.02054  
 3.71200, 0.88769, 1.00268, 0.90764, 0.88625, 0.52570, 0.23972, 0.00000, 1.02370, 1.00000, 1.50719, 0.54054, 0.48921, 0.02085  
 3.71300, 0.88871, 1.00269, 0.90766, 0.88621, 0.52615, 0.24016, 0.00000, 1.02381, 1.00000, 1.50719, 0.54054, 0.49018, 0.02115  
 3.71400, 0.88972, 1.00270, 0.90767, 0.88617, 0.52659, 0.24060, 0.00000, 1.02392, 1.00000, 1.50719, 0.54054, 0.49114, 0.02146  
 3.71500, 0.89074, 1.00270, 0.90769, 0.88612, 0.52704, 0.24104, 0.00000, 1.02403, 1.00000, 1.50719, 0.54054, 0.49211, 0.02177  
 3.71600, 0.89176, 1.00271, 0.90771, 0.88608, 0.52749, 0.24148, 0.00000, 1.02414, 1.00000, 1.50719, 0.54054, 0.49308, 0.02208  
 3.71700, 0.89278, 1.00272, 0.90772, 0.88604, 0.52794, 0.24192, 0.00000, 1.02425, 1.00000, 1.50719, 0.54054, 0.49406, 0.02239  
 3.71800, 0.89381, 1.00272, 0.90774, 0.88599, 0.52839, 0.24237, 0.00000, 1.02436, 1.00000, 1.50719, 0.54054, 0.49503, 0.02270  
 3.71900, 0.89484, 1.00273, 0.90776, 0.88595, 0.52884, 0.24281, 0.00000, 1.02446, 1.00000, 1.50719, 0.54054, 0.49601, 0.02301  
 3.72000, 0.89587, 1.00274, 0.90777, 0.88590, 0.52929, 0.24326, 0.00000, 1.02457, 1.00000, 1.50719, 0.54054, 0.49699, 0.02332  
 3.72100, 0.89690, 1.00274, 0.90779, 0.88586, 0.52975, 0.24370, 0.00000, 1.02468, 1.00000, 1.50719, 0.54054, 0.49797, 0.02363  
 3.72200, 0.89793, 1.00275, 0.90780, 0.88581, 0.53020, 0.24415, 0.00000, 1.02479, 1.00000, 1.50719, 0.54054, 0.49895, 0.02395  
 3.72300, 0.89897, 1.00275, 0.90782, 0.88576, 0.53066, 0.24460, 0.00000, 1.02490, 1.00000, 1.50719, 0.54054, 0.49994, 0.02426  
 3.72400, 0.90001, 1.00276, 0.90784, 0.88572, 0.53112, 0.24505, 0.00000, 1.02501, 1.00000, 1.50719, 0.54054, 0.50093, 0.02458  
 3.72500, 0.90105, 1.00276, 0.90785, 0.88567, 0.53158, 0.24550, 0.00000, 1.02512, 1.00000, 1.50719, 0.54054, 0.50192, 0.02489  
 3.72600, 0.90209, 1.00277, 0.90787, 0.88562, 0.53204, 0.24595, 0.00000, 1.02523, 1.00000, 1.50719, 0.54054, 0.50291, 0.02521  
 3.72700, 0.90314, 1.00277, 0.90788, 0.88557, 0.53250, 0.24640, 0.00000, 1.02534, 1.00000, 1.50719, 0.54054, 0.50390, 0.02553  
 3.72800, 0.90418, 1.00278, 0.90789, 0.88553, 0.53296, 0.24686, 0.00000, 1.02545, 1.00000, 1.50719, 0.54054, 0.50490, 0.02585  
 3.72900, 0.90523, 1.00278, 0.90791, 0.88548, 0.53342, 0.24731, 0.00000, 1.02556, 1.00000, 1.50719, 0.54054, 0.50590, 0.02617  
 3.73000, 0.90628, 1.00279, 0.90792, 0.88543, 0.53388, 0.24777, 0.00000, 1.02567, 1.00000, 1.50719, 0.54054, 0.50689, 0.02649  
 3.73100, 0.90733, 1.00279, 0.90794, 0.88538, 0.53435, 0.24822, 0.00000, 1.02578, 1.00000, 1.50719, 0.54054, 0.50789, 0.02681  
 3.73200, 0.90839, 1.00280, 0.90795, 0.88533, 0.53481, 0.24868, 0.00000, 1.02589, 1.00000, 1.50719, 0.54054, 0.50890, 0.02713  
 3.73300, 0.90944, 1.00280, 0.90796, 0.88528, 0.53528, 0.24913, 0.00000, 1.02600, 1.00000, 1.50719, 0.54054, 0.50990, 0.02745  
 3.73400, 0.91050, 1.00280, 0.90798, 0.88522, 0.53575, 0.24959, 0.00000, 1.02611, 1.00000, 1.50719, 0.54054, 0.51091, 0.02777  
 3.73500, 0.91156, 1.00281, 0.90799, 0.88517, 0.53621, 0.25005, 0.00000, 1.02622, 1.00000, 1.50719, 0.54054, 0.51191, 0.02810  
 3.73600, 0.91261, 1.00281, 0.90800, 0.88512, 0.53668, 0.25051, 0.00000, 1.02633, 1.00000, 1.50719, 0.54054, 0.51292, 0.02842  
 3.73700, 0.91368, 1.00282, 0.90802, 0.88507, 0.53715, 0.25097, 0.00000, 1.02644, 1.00000, 1.50719, 0.54054, 0.51393, 0.02875  
 3.73800, 0.91474, 1.00282, 0.90803, 0.88502, 0.53762, 0.25143, 0.00000, 1.02655, 1.00000, 1.50719, 0.54054, 0.51494, 0.02907  
 3.73900, 0.91580, 1.00282, 0.90804, 0.88496, 0.53809, 0.25189, 0.00000, 1.02666, 1.00000, 1.50719, 0.54054, 0.51595, 0.02940  
 3.74000, 0.91687, 1.00283, 0.90805, 0.88491, 0.53856, 0.25235, 0.00000, 1.02677, 1.00000, 1.50719, 0.54054, 0.51697, 0.02972  
 3.74100, 0.91793, 1.00283, 0.90807, 0.88485, 0.53903, 0.25281, 0.00000, 1.02688, 1.00000, 1.50719, 0.54054, 0.51798, 0.03005  
 3.74200, 0.91900, 1.00283, 0.90808, 0.88480, 0.53950, 0.25327, 0.00000, 1.02699, 1.00000, 1.50719, 0.54054, 0.51900, 0.03038  
 3.74300, 0.92007, 1.00283, 0.90809, 0.88474, 0.53998, 0.25373, 0.00000, 1.02710, 1.00000, 1.50719, 0.54054, 0.52002, 0.03071  
 3.74400, 0.92114, 1.00284, 0.90810, 0.88469, 0.54045, 0.25420, 0.00000, 1.02721, 1.00000, 1.50719, 0.54054, 0.52103, 0.03103  
 3.74500, 0.92221, 1.00284, 0.90811, 0.88463, 0.54092, 0.25466, 0.00000, 1.02732, 1.00000, 1.50719, 0.54054, 0.52205, 0.03136  
 3.74600, 0.92328, 1.00284, 0.90812, 0.88458, 0.54140, 0.25513, 0.00000, 1.02743, 1.00000, 1.50719, 0.54054, 0.52307, 0.03169  
 3.74700, 0.92435, 1.00284, 0.90813, 0.88452, 0.54187, 0.25559, 0.00000, 1.02754, 1.00000, 1.50719, 0.54054, 0.52409, 0.03202  
 3.74800, 0.92542, 1.00285, 0.90814, 0.88446, 0.54235, 0.25606, 0.00000, 1.02765, 1.00000, 1.50719, 0.54054, 0.52512, 0.03235  
 3.74900, 0.92650, 1.00285, 0.90815, 0.88441, 0.54282, 0.25652, 0.00000, 1.02776, 1.00000, 1.50719, 0.54054, 0.52614, 0.03269  
 3.75000, 0.92757, 1.00285, 0.90816, 0.88435, 0.54330, 0.25699, 0.00000, 1.02786, 1.00000, 1.50719, 0.54054, 0.52716, 0.03302  
 3.75100, 0.92865, 1.00285, 0.90817, 0.88429, 0.54377, 0.25745, 0.00000, 1.02797, 1.00000, 1.50719, 0.54054, 0.52819, 0.03335  
 3.75200, 0.92972, 1.00285, 0.90818, 0.88423, 0.54425, 0.25792, 0.00000, 1.02808, 1.00000, 1.50719, 0.54054, 0.52921, 0.03368  
 3.75300, 0.93080, 1.00286, 0.90819, 0.88417, 0.54473, 0.25838, 0.00000, 1.02819, 1.00000, 1.50719, 0.54054, 0.53024, 0.03401  
 3.75400, 0.93187, 1.00286, 0.90820, 0.88411, 0.54520, 0.25885, 0.00000, 1.02830, 1.00000, 1.50719, 0.54054, 0.53127, 0.03435  
 3.75500, 0.93295, 1.00286, 0.90821, 0.88405, 0.54568, 0.25932, 0.00000, 1.02841, 1.00000, 1.50719, 0.54054, 0.53229, 0.03468  
 3.75600, 0.93403, 1.00286, 0.90822, 0.88399, 0.54616, 0.25979, 0.00000, 1.02852, 1.00000, 1.50719, 0.54054, 0.53332, 0.03501  
 3.75700, 0.93511, 1.00286, 0.90823, 0.88393, 0.54663, 0.26025, 0.00000, 1.02863, 1.00000, 1.50719, 0.54054, 0.53435, 0.03535  
 3.75800, 0.93619, 1.00286, 0.90824, 0.88387, 0.54711, 0.26072, 0.00000, 1.02873, 1.00000, 1.50719, 0.54054, 0.53538, 0.03568  
 3.75900, 0.93726, 1.00286, 0.90825, 0.88381, 0.54759, 0.26119, 0.00000, 1.02884, 1.00000, 1.50719, 0.54054, 0.53641, 0.03601  
 3.76000, 0.93834, 1.00286, 0.90826, 0.88375, 0.54807, 0.26166, 0.00000, 1.02895, 1.00000, 1.50719, 0.54054, 0.53744, 0.03635  
 3.76100, 0.93942, 1.00286, 0.90826, 0.88369, 0.54854, 0.26213, 0.00000, 1.02906, 1.00000, 1.50719, 0.54054, 0.53847, 0.03668  
 3.76200, 0.94050, 1.00286, 0.90827, 0.88363, 0.54902, 0.26259, 0.00000, 1.02917, 1.00000, 1.50719, 0.54054, 0.53950, 0.03702  
 3.76300, 0.94158, 1.00286, 0.90828, 0.88357, 0.54950, 0.26306, 0.00000, 1.02927, 1.00000, 1.50719, 0.54054, 0.54053, 0.03735  
 3.76400, 0.94266, 1.00286, 0.90829, 0.88350, 0.54998, 0.26353, 0.00000, 1.02938, 1.00000, 1.50719, 0.54054, 0.54156, 0.03769  
 3.76500, 0.94374, 1.00286, 0.90829, 0.88344, 0.55046, 0.26400, 0.00000, 1.02949, 1.00000, 1.50719, 0.54054, 0.54259, 0.03802  
 3.76600, 0.94482, 1.00286, 0.90830, 0.88338, 0.55093, 0.26447, 0.00000, 1.02960, 1.00000, 1.50719, 0.54054, 0.54362, 0.03836  
 3.76700, 0.94590, 1.00286, 0.90831, 0.88331, 0.55141, 0.26494, 0.00000, 1.02970, 1.00000, 1.50719, 0.54054, 0.54465, 0.03870  
 3.76800, 0.94698, 1.00286, 0.90831, 0.88325, 0.55189, 0.26541, 0.00000, 1.02981, 1.00000, 1.50719, 0.54054, 0.54568, 0.03903  
 3.76900, 0.94805, 1.00286, 0.90832, 0.88318, 0.55237, 0.26587, 0.00000, 1.02991, 1.00000, 1.50719, 0.54054, 0.54671, 0.03937  
 3.77000, 0.94913, 1.00286, 0.90833, 0.88312, 0.55284, 0.26634, 0.00000, 1.03002, 1.00000, 1.50719, 0.54054, 0.54774, 0.03970  
 3.77100, 0.95021, 1.00286, 0.90833, 0.88305, 0.55332, 0.26681, 0.00000, 1.03013, 1.00000, 1.50719, 0.54054, 0.54877, 0.04004  
 3.77200, 0.95129, 1.00286, 0.90834, 0.88299, 0.55380, 0.26728, 0.00000, 1.03023, 1.00000, 1.50719, 0.54054, 0.54980, 0.04037  
 3.77300, 0.95236, 1.00286, 0.90834, 0.88292, 0.55427, 0.26775, 0.00000, 1.03034, 1.00000, 1.50719, 0.54054, 0.55083, 0.04071  
 3.77400, 0.95344, 1.00285, 0.90835, 0.88286, 0.55475, 0.26822, 0.00000, 1.03044, 1.00000, 1.50719, 0.54054, 0.55185, 0.04105  
 3.77500, 0.95452, 1.00285, 0.90835, 0.88279, 0.55522, 0.26868, 0.00000, 1.03055, 1.00000, 1.50719, 0.54054, 0.55288, 0.04138  
 3.77600, 0.95559, 1.00285, 0.90836, 0.88272, 0.55570, 0.26915, 0.00000, 1.03065, 1.00000, 1.50719, 0.54054, 0.55391, 0.04172  
 3.77700, 0.95667, 1.00285, 0.90836, 0.88266, 0.55618, 0.26962, 0.00000, 1.03076, 1.00000, 1.50719, 0.54054, 0.55494, 0.04205  
 3.77800, 0.95774, 1.00285, 0.90837, 0.88259, 0.55665, 0.27009, 0.00000, 1.03086, 1.00000, 1.50719, 0.54054, 0.55597, 0.04239  
 3.77900, 0.95881, 1.00284, 0.90837, 0.88252, 0.55713, 0.27055, 0.00000, 1.03097, 1.00000, 1.50719, 0.54054, 0.55699, 0.04273  
 3.78000, 0.95988, 1.00284, 0.90838, 0.88245, 0.55760, 0.27102, 0.00000, 1.03107, 1.00000, 1.50719, 0.54054, 0.55802, 0.04306  
 3.78100, 0.96096, 1.00284, 0.90838, 0.88239, 0.55807, 0.27149, 0.00000, 1.03117, 1.00000, 1.50719, 0.54054, 0.55904, 0.04340  
 3.78200, 0.96203, 1.00284, 0.90838, 0.88232, 0.55855, 0.27195, 0.00000, 1.03128, 1.00000, 1.50719, 0.54054, 0.56007, 0.04373  
 3.78300, 0.96310, 1.00283, 0.90839, 0.88225, 0.55902, 0.27242, 0.00000, 1.03138, 1.00000, 1.50719, 0.54054, 0.56109, 0.04407  
 3.78400, 0.96416, 1.00283, 0.90839, 0.88218, 0.55949, 0.27288, 0.00000, 1.03148, 1.00000, 1.50719, 0.54054, 0.56211, 0.04440  
 3.78500, 0.96523, 1.00283, 0.90839, 0.88211, 0.55996, 0.27335, 0.00000, 1.03158, 1.00000, 1.50719, 0.54054, 0.56313, 0.04474  
 3.78600, 0.96630, 1.00283, 0.90840, 0.88204, 0.56044, 0.27381, 0.00000, 1.03168, 1.00000, 1.50719, 0.54054, 0.56416, 0.04507  
 3.78700, 0.96736, 1.00282, 0.90840, 0.88197, 0.56091, 0.27428, 0.00000, 1.03179, 1.00000, 1.50719, 0.54054, 0.56517, 0.04540  
 3.78800, 0.96842, 1.00282, 0.90840, 0.88190, 0.56138, 0.27474, 0.00000, 1.03189, 1.00000, 1.50719, 0.54054, 0.56619, 0.04574  
 3.78900, 0.96949, 1.00282, 0.90840, 0.88183, 0.56185, 0.27520, 0.00000, 1.03199, 1.00000, 1.50719, 0.54054, 0.56721, 0.04607  
 3.79000, 0.97055, 1.00281, 0.90841, 0.88176, 0.56231, 0.27567, 0.00000, 1.03209, 1.00000, 1.50719, 0.54054, 0.56823, 0.04641  
 3.79100, 0.97161, 1.00281, 0.90841, 0.88169, 0.56278, 0.27613, 0.00000, 1.03219, 1.00000, 1.50719, 0.54054, 0.56924, 0.04674  
 3.79200, 0.97267, 1.00280, 0.90841, 0.88162, 0.56325, 0.27659, 0.00000, 1.03229, 1.00000, 1.50719, 0.54054, 0.57026, 0.04707  
 3.79300, 0.97372, 1.00280, 0.90841, 0.88155, 0.56372, 0.27705, 0.00000, 1.03239, 1.00000, 1.50719, 0.54054, 0.57127, 0.04740  
 3.79400, 0.97478, 1.00280, 0.90841, 0.88148, 0.56418, 0.27751, 0.00000, 1.03249, 1.00000, 1.50719, 0.54054, 0.57228, 0.04773  
 3.79500, 0.97583, 1.00279, 0.90841, 0.88141, 0.56465, 0.27797, 0.00000, 1.03259, 1.00000, 1.50719, 0.54054, 0.57329, 0.04807  
 3.79600, 0.97688, 1.00279, 0.90841, 0.88133, 0.56511, 0.27843, 0.00000, 1.03269, 1.00000, 1.50719, 0.54054, 0.57430, 0.04840  
 3.79700, 0.97793, 1.00278, 0.90841, 0.88126, 0.56558, 0.27889, 0.00000, 1.03278, 1.00000, 1.50719, 0.54054, 0.57530, 0.04873  
 3.79800, 0.97898, 1.00278, 0.90842, 0.88119, 0.56604, 0.27934, 0.00000, 1.03288, 1.00000, 1.50719, 0.54054, 0.57631, 0.04906  
 3.79900, 0.98003, 1.00277, 0.90842, 0.88112, 0.56650, 0.27980, 0.00000, 1.03298, 1.00000, 1.50719, 0.54054, 0.57731, 0.04939  
 3.80000, 0.98107, 1.00277, 0.90842, 0.88104, 0.56696, 0.28026, 0.00000, 1.03308, 1.00000, 1.50719, 0.54054, 0.57831, 0.04972  
 3.80100, 0.98211, 1.00276, 0.90842, 0.88097, 0.56742, 0.28071, 0.00000, 1.03317, 1.00000, 1.50719, 0.54054, 0.57931, 0.05005  
 3.80200, 0.98315, 1.00276, 0.90841, 0.88090, 0.56788, 0.28117, 0.00000, 1.03327, 1.00000, 1.50719, 0.54054, 0.58031, 0.05037  
 3.80300, 0.98419, 1.00275, 0.90841, 0.88083, 0.56834, 0.28162, 0.00000, 1.03337, 1.00000, 1.50719, 0.54054, 0.58131, 0.05070  
 3.80400, 0.98523, 1.00275, 0.90841, 0.88075, 0.56880, 0.28207, 0.00000, 1.03346, 1.00000, 1.50719, 0.54054, 0.58230, 0.05103  
 3.80500, 0.98626, 1.00274, 0.90841, 0.88068, 0.56925, 0.28252, 0.00000, 1.03356, 1.00000, 1.50719, 0.54054, 0.58329, 0.05136  
 3.80600, 0.98729, 1.00273, 0.90841, 0.88060, 0.56971, 0.28298, 0.00000, 1.03365, 1.00000, 1.50719, 0.54054, 0.58428, 0.05168  
 3.80700, 0.98832, 1.00273, 0.90841, 0.88053, 0.57016, 0.28343, 0.00000, 1.03375, 1.00000, 1.50719, 0.54054, 0.58527, 0.05201  
 3.80800, 0.98935, 1.00272, 0.90841, 0.88046, 0.57062, 0.28387, 0.00000, 1.03384, 1.00000, 1.50719, 0.54054, 0.58626, 0.05233  
 3.80900, 0.99038, 1.00272, 0.90841, 0.88038, 0.57107, 0.28432, 0.00000, 1.03393, 1.00000, 1.50719, 0.54054, 0.58724, 0.05266  
 3.81000, 0.99140, 1.00271, 0.90841, 0.88031, 0.57152, 0.28477, 0.00000, 1.03403, 1.00000, 1.50719, 0.54054, 0.58822, 0.05298  
 3.81100, 0.99242, 1.00270, 0.90840, 0.88023, 0.57197, 0.28522, 0.00000, 1.03412, 1.00000, 1.50719, 0.54054, 0.58920, 0.05330  
 3.81200, 0.99344, 1.00270, 0.90840, 0.88016, 0.57242, 0.28566, 0.00000, 1.03421, 1.00000, 1.50719, 0.54054, 0.59018, 0.05362  
 3.81300, 0.99445, 1.00269, 0.90840, 0.88008, 0.57287, 0.28611, 0.00000, 1.03431, 1.00000, 1.50719, 0.54054, 0.59115, 0.05394  
 3.81400, 0.99547, 1.00268, 0.90840, 0.88001, 0.57332, 0.28655, 0.00000, 1.03440, 1.00000, 1.50719, 0.54054, 0.59212, 0.05427  
 3.81500, 0.99648, 1.00268, 0.90839, 0.87993, 0.57376, 0.28699, 0.00000, 1.03449, 1.00000, 1.50719, 0.54054, 0.59309, 0.05459  
 3.81600, 0.99748, 1.00267, 0.90839, 0.87986, 0.57421, 0.28743, 0.00000, 1.03458, 1.00000, 1.50719, 0.54054, 0.59406, 0.05490  
 3.81700, 0.99849, 1.00266, 0.90839, 0.87978, 0.57465, 0.28787, 0.00000, 1.03467, 1.00000, 1.50719, 0.54054, 0.59503, 0.05522  
