time, delta, omega, eq_t, ed_t, eq_s, ed_s, vm, vr, vr2, vf, theta_bus1, theta_bus3, V_Bus1, V_Bus3, vf_gen, pm, p, q, v_ref
 6.22300, 0.92664, 0.99990, 0.95800, 0.38761, 0.92850, 0.54888, 1.05491, 0.45910, -0.14786, 1.44282, 0.27037, 0.00000, 1.05498, 1.00000, 1.44282, 0.54054, 0.57653, 0.09272, 1.06115  
 6.22400, 0.92661, 0.99990, 0.95798, 0.38764, 0.92848, 0.54891, 1.05491, 0.45897, -0.14785, 1.44276, 0.27032, 0.00000, 1.05498, 1.00000, 1.44276, 0.54054, 0.57643, 0.09271, 1.06115  
 6.22500, 0.92657, 0.99989, 0.95797, 0.38766, 0.92847, 0.54893, 1.05491, 0.45885, -0.14785, 1.44269, 0.27028, 0.00000, 1.05498, 1.00000, 1.44269, 0.54054, 0.57634, 0.09271, 1.06115  
 6.22600, 0.92652, 0.99989, 0.95795, 0.38768, 0.92845, 0.54896, 1.05492, 0.45873, -0.14785, 1.44263, 0.27023, 0.00000, 1.05499, 1.00000, 1.44263, 0.54054, 0.57625, 0.09270, 1.06115  
 6.22700, 0.92648, 0.99988, 0.95794, 0.38770, 0.92844, 0.54898, 1.05492, 0.45861, -0.14784, 1.44257, 0.27018, 0.00000, 1.05499, 1.00000, 1.44257, 0.54054, 0.57615, 0.09270, 1.06115  
 6.22800, 0.92644, 0.99988, 0.95792, 0.38772, 0.92842, 0.54901, 1.05492, 0.45849, -0.14784, 1.44251, 0.27013, 0.00000, 1.05499, 1.00000, 1.44251, 0.54054, 0.57605, 0.09269, 1.06115  
 6.22900, 0.92639, 0.99987, 0.95791, 0.38774, 0.92841, 0.54903, 1.05493, 0.45837, -0.14784, 1.44245, 0.27008, 0.00000, 1.05500, 1.00000, 1.44245, 0.54054, 0.57595, 0.09268, 1.06115  
 6.23000, 0.92634, 0.99987, 0.95789, 0.38777, 0.92839, 0.54905, 1.05493, 0.45825, -0.14783, 1.44238, 0.27003, 0.00000, 1.05500, 1.00000, 1.44238, 0.54054, 0.57585, 0.09267, 1.06115  
 6.23100, 0.92629, 0.99986, 0.95788, 0.38779, 0.92838, 0.54907, 1.05493, 0.45813, -0.14783, 1.44232, 0.26998, 0.00000, 1.05500, 1.00000, 1.44232, 0.54054, 0.57574, 0.09267, 1.06115  
 6.23200, 0.92624, 0.99986, 0.95786, 0.38781, 0.92837, 0.54910, 1.05494, 0.45802, -0.14783, 1.44226, 0.26993, 0.00000, 1.05501, 1.00000, 1.44226, 0.54054, 0.57564, 0.09266, 1.06115  
 6.23300, 0.92618, 0.99985, 0.95785, 0.38783, 0.92835, 0.54912, 1.05494, 0.45791, -0.14782, 1.44219, 0.26987, 0.00000, 1.05501, 1.00000, 1.44219, 0.54054, 0.57553, 0.09265, 1.06115  
 6.23400, 0.92613, 0.99985, 0.95783, 0.38785, 0.92834, 0.54914, 1.05494, 0.45779, -0.14782, 1.44213, 0.26982, 0.00000, 1.05501, 1.00000, 1.44213, 0.54054, 0.57542, 0.09264, 1.06115  
 6.23500, 0.92607, 0.99984, 0.95782, 0.38787, 0.92833, 0.54916, 1.05495, 0.45768, -0.14782, 1.44207, 0.26976, 0.00000, 1.05502, 1.00000, 1.44207, 0.54054, 0.57530, 0.09263, 1.06115  
 6.23600, 0.92601, 0.99984, 0.95780, 0.38789, 0.92831, 0.54918, 1.05495, 0.45757, -0.14781, 1.44200, 0.26970, 0.00000, 1.05502, 1.00000, 1.44200, 0.54054, 0.57519, 0.09262, 1.06115  
 6.23700, 0.92595, 0.99984, 0.95779, 0.38791, 0.92830, 0.54920, 1.05496, 0.45747, -0.14781, 1.44194, 0.26965, 0.00000, 1.05502, 1.00000, 1.44194, 0.54054, 0.57507, 0.09262, 1.06115  
 6.23800, 0.92589, 0.99983, 0.95777, 0.38793, 0.92829, 0.54922, 1.05496, 0.45736, -0.14780, 1.44187, 0.26959, 0.00000, 1.05502, 1.00000, 1.44187, 0.54054, 0.57495, 0.09261, 1.06115  
 6.23900, 0.92582, 0.99983, 0.95776, 0.38795, 0.92827, 0.54923, 1.05496, 0.45726, -0.14780, 1.44181, 0.26953, 0.00000, 1.05503, 1.00000, 1.44181, 0.54054, 0.57483, 0.09260, 1.06115  
 6.24000, 0.92576, 0.99982, 0.95774, 0.38797, 0.92826, 0.54925, 1.05496, 0.45715, -0.14780, 1.44175, 0.26947, 0.00000, 1.05503, 1.00000, 1.44175, 0.54054, 0.57471, 0.09259, 1.06115  
 6.24100, 0.92569, 0.99982, 0.95773, 0.38799, 0.92825, 0.54927, 1.05497, 0.45705, -0.14779, 1.44168, 0.26941, 0.00000, 1.05503, 1.00000, 1.44168, 0.54054, 0.57459, 0.09257, 1.06115  
 6.24200, 0.92562, 0.99981, 0.95771, 0.38801, 0.92823, 0.54929, 1.05497, 0.45695, -0.14779, 1.44162, 0.26934, 0.00000, 1.05504, 1.00000, 1.44162, 0.54054, 0.57446, 0.09256, 1.06115  
 6.24300, 0.92555, 0.99981, 0.95770, 0.38803, 0.92822, 0.54930, 1.05497, 0.45685, -0.14779, 1.44155, 0.26928, 0.00000, 1.05504, 1.00000, 1.44155, 0.54054, 0.57433, 0.09255, 1.06115  
 6.24400, 0.92547, 0.99980, 0.95768, 0.38805, 0.92821, 0.54932, 1.05498, 0.45675, -0.14778, 1.44149, 0.26922, 0.00000, 1.05504, 1.00000, 1.44149, 0.54054, 0.57420, 0.09254, 1.06115  
 6.24500, 0.92540, 0.99980, 0.95767, 0.38807, 0.92820, 0.54934, 1.05498, 0.45665, -0.14778, 1.44142, 0.26915, 0.00000, 1.05504, 1.00000, 1.44142, 0.54054, 0.57407, 0.09253, 1.06115  
 6.24600, 0.92532, 0.99979, 0.95765, 0.38809, 0.92819, 0.54935, 1.05498, 0.45656, -0.14778, 1.44136, 0.26909, 0.00000, 1.05505, 1.00000, 1.44136, 0.54054, 0.57394, 0.09252, 1.06115  
 6.24700, 0.92524, 0.99979, 0.95764, 0.38811, 0.92817, 0.54936, 1.05499, 0.45646, -0.14777, 1.44129, 0.26902, 0.00000, 1.05505, 1.00000, 1.44129, 0.54054, 0.57380, 0.09250, 1.06115  
 6.24800, 0.92516, 0.99979, 0.95762, 0.38813, 0.92816, 0.54938, 1.05499, 0.45637, -0.14777, 1.44122, 0.26895, 0.00000, 1.05505, 1.00000, 1.44122, 0.54054, 0.57366, 0.09249, 1.06115  
 6.24900, 0.92508, 0.99978, 0.95761, 0.38815, 0.92815, 0.54939, 1.05499, 0.45628, -0.14776, 1.44116, 0.26888, 0.00000, 1.05505, 1.00000, 1.44116, 0.54054, 0.57352, 0.09248, 1.06115  
 6.25000, 0.92500, 0.99978, 0.95759, 0.38817, 0.92814, 0.54941, 1.05500, 0.45619, -0.14776, 1.44109, 0.26881, 0.00000, 1.05506, 1.00000, 1.44109, 0.54054, 0.57338, 0.09246, 1.06115  
 6.25100, 0.92491, 0.99977, 0.95758, 0.38819, 0.92813, 0.54942, 1.05500, 0.45610, -0.14776, 1.44103, 0.26874, 0.00000, 1.05506, 1.00000, 1.44103, 0.54054, 0.57324, 0.09245, 1.06115  
 6.25200, 0.92483, 0.99977, 0.95756, 0.38821, 0.92812, 0.54943, 1.05500, 0.45602, -0.14775, 1.44096, 0.26867, 0.00000, 1.05506, 1.00000, 1.44096, 0.54054, 0.57309, 0.09244, 1.06115  
 6.25300, 0.92474, 0.99976, 0.95755, 0.38823, 0.92810, 0.54944, 1.05501, 0.45593, -0.14775, 1.44089, 0.26860, 0.00000, 1.05506, 1.00000, 1.44089, 0.54054, 0.57295, 0.09242, 1.06115  
 6.25400, 0.92465, 0.99976, 0.95753, 0.38825, 0.92809, 0.54945, 1.05501, 0.45585, -0.14775, 1.44083, 0.26853, 0.00000, 1.05507, 1.00000, 1.44083, 0.54054, 0.57280, 0.09241, 1.06115  
 6.25500, 0.92456, 0.99975, 0.95752, 0.38827, 0.92808, 0.54946, 1.05501, 0.45577, -0.14774, 1.44076, 0.26845, 0.00000, 1.05507, 1.00000, 1.44076, 0.54054, 0.57265, 0.09239, 1.06115  
 6.25600, 0.92446, 0.99975, 0.95750, 0.38828, 0.92807, 0.54947, 1.05501, 0.45568, -0.14774, 1.44069, 0.26838, 0.00000, 1.05507, 1.00000, 1.44069, 0.54054, 0.57250, 0.09238, 1.06115  
 6.25700, 0.92437, 0.99975, 0.95749, 0.38830, 0.92806, 0.54948, 1.05502, 0.45561, -0.14774, 1.44063, 0.26830, 0.00000, 1.05507, 1.00000, 1.44063, 0.54054, 0.57234, 0.09236, 1.06115  
 6.25800, 0.92427, 0.99974, 0.95747, 0.38832, 0.92805, 0.54949, 1.05502, 0.45553, -0.14773, 1.44056, 0.26823, 0.00000, 1.05507, 1.00000, 1.44056, 0.54054, 0.57219, 0.09235, 1.06115  
 6.25900, 0.92417, 0.99974, 0.95746, 0.38834, 0.92804, 0.54950, 1.05502, 0.45545, -0.14773, 1.44049, 0.26815, 0.00000, 1.05508, 1.00000, 1.44049, 0.54054, 0.57203, 0.09233, 1.06115  
 6.26000, 0.92407, 0.99973, 0.95744, 0.38836, 0.92803, 0.54951, 1.05502, 0.45538, -0.14772, 1.44043, 0.26807, 0.00000, 1.05508, 1.00000, 1.44043, 0.54054, 0.57187, 0.09231, 1.06115  
 6.26100, 0.92397, 0.99973, 0.95743, 0.38838, 0.92802, 0.54952, 1.05503, 0.45530, -0.14772, 1.44036, 0.26799, 0.00000, 1.05508, 1.00000, 1.44036, 0.54054, 0.57171, 0.09230, 1.06115  
 6.26200, 0.92387, 0.99972, 0.95741, 0.38839, 0.92801, 0.54952, 1.05503, 0.45523, -0.14772, 1.44029, 0.26791, 0.00000, 1.05508, 1.00000, 1.44029, 0.54054, 0.57155, 0.09228, 1.06115  
 6.26300, 0.92376, 0.99972, 0.95740, 0.38841, 0.92800, 0.54953, 1.05503, 0.45516, -0.14771, 1.44022, 0.26783, 0.00000, 1.05508, 1.00000, 1.44022, 0.54054, 0.57139, 0.09226, 1.06115  
 6.26400, 0.92366, 0.99972, 0.95738, 0.38843, 0.92799, 0.54954, 1.05504, 0.45509, -0.14771, 1.44016, 0.26775, 0.00000, 1.05509, 1.00000, 1.44016, 0.54054, 0.57122, 0.09224, 1.06115  
 6.26500, 0.92355, 0.99971, 0.95737, 0.38845, 0.92798, 0.54954, 1.05504, 0.45503, -0.14771, 1.44009, 0.26767, 0.00000, 1.05509, 1.00000, 1.44009, 0.54054, 0.57105, 0.09223, 1.06115  
 6.26600, 0.92344, 0.99971, 0.95735, 0.38846, 0.92797, 0.54955, 1.05504, 0.45496, -0.14770, 1.44002, 0.26759, 0.00000, 1.05509, 1.00000, 1.44002, 0.54054, 0.57088, 0.09221, 1.06115  
 6.26700, 0.92333, 0.99970, 0.95734, 0.38848, 0.92796, 0.54955, 1.05504, 0.45490, -0.14770, 1.43995, 0.26750, 0.00000, 1.05509, 1.00000, 1.43995, 0.54054, 0.57071, 0.09219, 1.06115  
 6.26800, 0.92322, 0.99970, 0.95733, 0.38850, 0.92795, 0.54956, 1.05504, 0.45483, -0.14769, 1.43988, 0.26742, 0.00000, 1.05509, 1.00000, 1.43988, 0.54054, 0.57054, 0.09217, 1.06115  
 6.26900, 0.92310, 0.99970, 0.95731, 0.38851, 0.92794, 0.54956, 1.05505, 0.45477, -0.14769, 1.43982, 0.26734, 0.00000, 1.05509, 1.00000, 1.43982, 0.54054, 0.57037, 0.09215, 1.06115  
 6.27000, 0.92299, 0.99969, 0.95730, 0.38853, 0.92794, 0.54957, 1.05505, 0.45471, -0.14769, 1.43975, 0.26725, 0.00000, 1.05510, 1.00000, 1.43975, 0.54054, 0.57019, 0.09213, 1.06115  
 6.27100, 0.92287, 0.99969, 0.95728, 0.38855, 0.92793, 0.54957, 1.05505, 0.45466, -0.14768, 1.43968, 0.26716, 0.00000, 1.05510, 1.00000, 1.43968, 0.54054, 0.57001, 0.09211, 1.06115  
 6.27200, 0.92275, 0.99968, 0.95727, 0.38856, 0.92792, 0.54957, 1.05505, 0.45460, -0.14768, 1.43961, 0.26708, 0.00000, 1.05510, 1.00000, 1.43961, 0.54054, 0.56984, 0.09209, 1.06115  
 6.27300, 0.92263, 0.99968, 0.95725, 0.38858, 0.92791, 0.54957, 1.05506, 0.45454, -0.14768, 1.43954, 0.26699, 0.00000, 1.05510, 1.00000, 1.43954, 0.54054, 0.56966, 0.09207, 1.06115  
 6.27400, 0.92251, 0.99968, 0.95724, 0.38860, 0.92790, 0.54957, 1.05506, 0.45449, -0.14767, 1.43947, 0.26690, 0.00000, 1.05510, 1.00000, 1.43947, 0.54054, 0.56947, 0.09205, 1.06115  
 6.27500, 0.92239, 0.99967, 0.95722, 0.38861, 0.92789, 0.54958, 1.05506, 0.45444, -0.14767, 1.43941, 0.26681, 0.00000, 1.05510, 1.00000, 1.43941, 0.54054, 0.56929, 0.09203, 1.06115  
 6.27600, 0.92226, 0.99967, 0.95721, 0.38863, 0.92788, 0.54958, 1.05506, 0.45439, -0.14766, 1.43934, 0.26672, 0.00000, 1.05510, 1.00000, 1.43934, 0.54054, 0.56911, 0.09201, 1.06115  
 6.27700, 0.92214, 0.99966, 0.95719, 0.38864, 0.92788, 0.54958, 1.05506, 0.45434, -0.14766, 1.43927, 0.26663, 0.00000, 1.05511, 1.00000, 1.43927, 0.54054, 0.56892, 0.09199, 1.06115  
 6.27800, 0.92201, 0.99966, 0.95718, 0.38866, 0.92787, 0.54958, 1.05507, 0.45430, -0.14766, 1.43920, 0.26654, 0.00000, 1.05511, 1.00000, 1.43920, 0.54054, 0.56873, 0.09197, 1.06115  
 6.27900, 0.92188, 0.99966, 0.95716, 0.38867, 0.92786, 0.54957, 1.05507, 0.45425, -0.14765, 1.43913, 0.26645, 0.00000, 1.05511, 1.00000, 1.43913, 0.54054, 0.56854, 0.09195, 1.06115  
 6.28000, 0.92175, 0.99965, 0.95715, 0.38869, 0.92785, 0.54957, 1.05507, 0.45421, -0.14765, 1.43906, 0.26635, 0.00000, 1.05511, 1.00000, 1.43906, 0.54054, 0.56835, 0.09192, 1.06115  
 6.28100, 0.92162, 0.99965, 0.95714, 0.38870, 0.92785, 0.54957, 1.05507, 0.45417, -0.14765, 1.43899, 0.26626, 0.00000, 1.05511, 1.00000, 1.43899, 0.54054, 0.56816, 0.09190, 1.06115  
 6.28200, 0.92149, 0.99965, 0.95712, 0.38872, 0.92784, 0.54957, 1.05507, 0.45413, -0.14764, 1.43893, 0.26616, 0.00000, 1.05511, 1.00000, 1.43893, 0.54054, 0.56796, 0.09188, 1.06115  
 6.28300, 0.92135, 0.99964, 0.95711, 0.38873, 0.92783, 0.54957, 1.05508, 0.45409, -0.14764, 1.43886, 0.26607, 0.00000, 1.05511, 1.00000, 1.43886, 0.54054, 0.56777, 0.09186, 1.06115  
 6.28400, 0.92122, 0.99964, 0.95709, 0.38875, 0.92782, 0.54956, 1.05508, 0.45405, -0.14763, 1.43879, 0.26597, 0.00000, 1.05511, 1.00000, 1.43879, 0.54054, 0.56757, 0.09183, 1.06115  
 6.28500, 0.92108, 0.99963, 0.95708, 0.38876, 0.92782, 0.54956, 1.05508, 0.45402, -0.14763, 1.43872, 0.26588, 0.00000, 1.05511, 1.00000, 1.43872, 0.54054, 0.56737, 0.09181, 1.06115  
 6.28600, 0.92094, 0.99963, 0.95706, 0.38878, 0.92781, 0.54955, 1.05508, 0.45398, -0.14763, 1.43865, 0.26578, 0.00000, 1.05511, 1.00000, 1.43865, 0.54054, 0.56717, 0.09178, 1.06115  
 6.28700, 0.92080, 0.99963, 0.95705, 0.38879, 0.92780, 0.54955, 1.05508, 0.45395, -0.14762, 1.43858, 0.26568, 0.00000, 1.05512, 1.00000, 1.43858, 0.54054, 0.56697, 0.09176, 1.06115  
 6.28800, 0.92066, 0.99962, 0.95704, 0.38881, 0.92780, 0.54954, 1.05508, 0.45392, -0.14762, 1.43851, 0.26558, 0.00000, 1.05512, 1.00000, 1.43851, 0.54054, 0.56677, 0.09174, 1.06115  
 6.28900, 0.92052, 0.99962, 0.95702, 0.38882, 0.92779, 0.54954, 1.05509, 0.45389, -0.14762, 1.43844, 0.26549, 0.00000, 1.05512, 1.00000, 1.43844, 0.54054, 0.56657, 0.09171, 1.06115  
 6.29000, 0.92037, 0.99962, 0.95701, 0.38883, 0.92778, 0.54953, 1.05509, 0.45387, -0.14761, 1.43838, 0.26539, 0.00000, 1.05512, 1.00000, 1.43838, 0.54054, 0.56636, 0.09169, 1.06115  
 6.29100, 0.92023, 0.99961, 0.95699, 0.38885, 0.92778, 0.54953, 1.05509, 0.45384, -0.14761, 1.43831, 0.26529, 0.00000, 1.05512, 1.00000, 1.43831, 0.54054, 0.56616, 0.09166, 1.06115  
 6.29200, 0.92008, 0.99961, 0.95698, 0.38886, 0.92777, 0.54952, 1.05509, 0.45382, -0.14760, 1.43824, 0.26518, 0.00000, 1.05512, 1.00000, 1.43824, 0.54054, 0.56595, 0.09164, 1.06115  
 6.29300, 0.91993, 0.99961, 0.95696, 0.38888, 0.92776, 0.54951, 1.05509, 0.45380, -0.14760, 1.43817, 0.26508, 0.00000, 1.05512, 1.00000, 1.43817, 0.54054, 0.56574, 0.09161, 1.06115  
 6.29400, 0.91978, 0.99960, 0.95695, 0.38889, 0.92776, 0.54950, 1.05509, 0.45378, -0.14760, 1.43810, 0.26498, 0.00000, 1.05512, 1.00000, 1.43810, 0.54054, 0.56553, 0.09158, 1.06115  
 6.29500, 0.91963, 0.99960, 0.95694, 0.38890, 0.92775, 0.54950, 1.05509, 0.45376, -0.14759, 1.43803, 0.26488, 0.00000, 1.05512, 1.00000, 1.43803, 0.54054, 0.56532, 0.09156, 1.06115  
 6.29600, 0.91948, 0.99960, 0.95692, 0.38891, 0.92775, 0.54949, 1.05510, 0.45374, -0.14759, 1.43796, 0.26478, 0.00000, 1.05512, 1.00000, 1.43796, 0.54054, 0.56510, 0.09153, 1.06115  
 6.29700, 0.91933, 0.99959, 0.95691, 0.38893, 0.92774, 0.54948, 1.05510, 0.45373, -0.14759, 1.43789, 0.26467, 0.00000, 1.05512, 1.00000, 1.43789, 0.54054, 0.56489, 0.09151, 1.06115  
 6.29800, 0.91917, 0.99959, 0.95689, 0.38894, 0.92774, 0.54947, 1.05510, 0.45371, -0.14758, 1.43783, 0.26457, 0.00000, 1.05512, 1.00000, 1.43783, 0.54054, 0.56467, 0.09148, 1.06115  
 6.29900, 0.91902, 0.99959, 0.95688, 0.38895, 0.92773, 0.54946, 1.05510, 0.45370, -0.14758, 1.43776, 0.26446, 0.00000, 1.05512, 1.00000, 1.43776, 0.54054, 0.56446, 0.09145, 1.06115  
 6.30000, 0.91886, 0.99958, 0.95687, 0.38897, 0.92772, 0.54945, 1.05510, 0.45369, -0.14757, 1.43769, 0.26436, 0.00000, 1.05512, 1.00000, 1.43769, 0.54054, 0.56424, 0.09142, 1.06115  
 6.30100, 0.91871, 0.99958, 0.95685, 0.38898, 0.92772, 0.54944, 1.05510, 0.45368, -0.14757, 1.43762, 0.26425, 0.00000, 1.05512, 1.00000, 1.43762, 0.54054, 0.56402, 0.09140, 1.06115  
 6.30200, 0.91855, 0.99958, 0.95684, 0.38899, 0.92771, 0.54942, 1.05510, 0.45368, -0.14757, 1.43755, 0.26414, 0.00000, 1.05512, 1.00000, 1.43755, 0.54054, 0.56380, 0.09137, 1.06115  
